학부,제목,링크,내용,작성일
지능형모빌리티융합학과,2021학년도 2학기 동행장학생 선발 계획 안내,https://mobility.jnu.ac.kr/bbs/imob/69/800743/artclView.do,I. 추진배경 및 사업목표1. 추진배경□ 가계곤란 학생들의 학업 장려 및 취업 준비를 위한 장학제도 구축◦ 경제적으로 형편이 어려운 학생들에게 장학금을 지급하여 학업 장려와 취업 준비에 전념할 수 있는 장학제도 마련 2. 사업목표□ 포상 장학금 지급을 통한 미래지향적 전남대인 육성◦ 저소득 학생들의 경제적 어려움을 덜어 주어 학업에 정진할 수 있도록 함으로써 꿈과 이상을 실현하는데 기여II. 지원자격1. 동행장학□ 학업장려유형(2~3학년)◦ 전체학기 12학점 이상 직전학기 평균평점 1.75이상인 자로  한국장학재단 소득구간 6구간,2021-11-02 14:57:09.0
지능형모빌리티융합학과,2021 전남대학교 발명 아이디어 사업화 공모전 모집 안내 (9.23~9.29),https://mobility.jnu.ac.kr/bbs/imob/69/345693/artclView.do,"아래와 같이 산학협력단에서는 대학(원)생 대상으로 발명 아이디어사업화 공모전을 진행하고 있으니 참고바랍니다.- 공모전명: 2021년 전남대학교 발명 아이디어 사업화 공모전- 응모분야: 과학, 기술, 생활 등 각종 분야에 적용할 수 있는 아이디어 모두- 응모자격: 전남대학교 대학(원)생(휴학생 포함)- 접수기간: 2021.09.23.(목) ~ 09.29.(수) 17:00까지- 접수방법: 우편 또는 방문 접수(광주 광역시 북구 용봉로 77 전남대학교 G R Hub 429호)",2021-09-14 09:54:56.0
지능형모빌리티융합학과,2021학년도 동계 계절학기 개설교과목 수요조사 실시 안내,https://mobility.jnu.ac.kr/bbs/imob/69/345692/artclView.do,2021학년도 동계 계절학기 개설교과목 수요조사 실시 안내 우리 대학 학생을 대상으로 2021학년도 동계 계절학기 개설교과목에 대한 수요조사를 다음과 같이 실시합니다.가. 신청기간: '21. 9. 10.(금) ~ 9. 17.(금)나. 신청대상: 계절학기 수강 희망 학생다. 신청방법: 전남대학교 포털(http://portal.jnu.ac.kr) 로그인 교육지원 내 학사행정 수업 계절학기 계절수업 개설과목 수요조사라. 기타: 2과목까지 수요조사 신청 가능 붙임  계절학기 개설교과목 수요조사 방법 안내 1부.  끝.,2021-09-14 09:51:47.0
지능형모빌리티융합학과,2021학년도 제2학기 추가 등록기간 안내,https://mobility.jnu.ac.kr/bbs/imob/69/336360/artclView.do,"2021학년도 제2학기 추가 등록기간 안내2021학년도 제2학기 등록기간(2021. 8. 23.~8. 26.)내에 등록금을 납부하지 못한 학생과, 학자금 대출 신청한 학생을 위하여 다음과 같이 추가 등록기간을 설정하니     미등록 학생들은 기간내에 등록금을 납입할 수 있도록 참고하기 바랍니다.    가. 기간: 2021. 9. 14.(화) ~ 9. 16.(목) 16:00 [3일간] 나. 등록장소: 광주은행 및 농협 전국 본 지점(지역농협 포함) 다. 유의사항 ► 2021. 2학기 정부보증 학자금 대출을 받아 등록을 하는 학생은 등",2021-08-26 18:43:38.0
지능형모빌리티융합학과,2학기 수강신청 안내,https://mobility.jnu.ac.kr/bbs/imob/69/81851/artclView.do,"2021학년도 2학기 수강신청 계획 안내코로나19 대응을 위한 2021학년도 2학기 학사운영 방안을 안내하오니, 수강신청 시 참고하기 바랍니다.업무내용기간시간대상내용수강희망과목예약 신청'21.8.2.(월)~8.3.(화)09:00～18:00 학부 전 학년 공통 학부생만 해당(대학원생 제외)수강희망과목 예약을 했더라도 수강신청이 확정된 것은 아니며 반드시 수강신청기간에 수강신청을 해야함 모바일 수강희망과목예약 가능 (09:00~18:00)수강신청대학원생'21.8.6.(금)~8.13.(금)09:00～18:00 재학생 타대학 교",2021-07-21 10:36:56.0
지능형모빌리티융합학과,(2021학년도 2학기 기준) 교양 교육과정 편성 현황 안내(교과목별 교양 이수 영역 지정),https://mobility.jnu.ac.kr/bbs/imob/69/60538/artclView.do,1'21학년도 2학기 기준 교양 교육과정 편성 현황(기존 교양 교육과정 비교 및 교과목별 교양 이수 영역 지정)을 알려드리니 교양교과목 수강에 참고하시기 바랍니다.,2021-07-15 16:55:50.0
지능형모빌리티융합학과,2021학년도 제2학기 등록 안내,https://mobility.jnu.ac.kr/bbs/imob/69/60238/artclView.do,"2021학년도 제2학기 등록 안내 2021학년도 제2학기 등록금 납부를 다음과 같이 공고하오니 등록에 차질 없으시기 바랍니다.   1. 기 간: 2021. 8. 23.(월) ~ 8. 26.(목) 16:00까지 [4일간]2. 장 소: 광주은행 및 농협 전국 본 지점(지역농협 포함)3. 등록금 분할납부 방법 가. 신청대상: 경제사정으로 정해진 기간내에 등록금 전액 납부가 어려워 분할납부하고자 하는 학생 [신청제외자 : 학부 및 대학원 신입생, 전액 장학금 수혜자, 미등록 휴학예정자, 수업연한초과자] 나. 신청기간 : 2021. 7. 5",2021-06-29 17:37:51.0
지능형모빌리티융합학과,2021학년도 2학기 휴학*복학 신청기간  안내,https://mobility.jnu.ac.kr/bbs/imob/69/58151/artclView.do,2021학년도 2학기 휴학*복학 신청기간  안내2021학년도 제2학기 휴학 복학 신청기간 및 방법에 대한 안내문을 안내하오니 참고하기 바랍니다.가. 일반휴학 신청 기간: 2021. 8. 23.(월) ~ 8. 26.(목)※ 등록금을 납부한 경우에는 2021. 10. 27.(수)까지 휴학 신청 가능(수업일수 2/4선)나. 복학 신청 기간1) 조기복학: 2021. 7. 1.(목) ~ 8. 10.(화)2) 일반복학: 2021. 7. 1.(목) ~ 8. 26.(목)다. 신청 방법: 「전남대 포털 교육지원 내 학사행정 학적 휴/복학신청」,2021-06-16 10:36:14.0
지능형모빌리티융합학과,AI융합대학 외국어 활용 집중 교육 프로그램 지원 안내,https://mobility.jnu.ac.kr/bbs/imob/69/58116/artclView.do,"AI융합대학 외국어 활용 집중 교육 프로그램 지원 안내AI융합대학에서는 재학생들의 전공 외국어강의 수업을 위한 실용영어 의사소통 능력 향상 및 기초전공 영어 역량 강화를 위해, 다음과 같이 외국어 활용 집중 교육 프로그램을 운영하오니 교육 프로그램을 희망하는 학생은 신청서를 작성하여 6월 30일까지 학과 사무실(AI융합대학 205호)로 제출하기 바랍니다. - 다 음 -   가. 운영기관: 언어교육원 나. 과 정 명: General Academic English    강 좌 명 강의시수 장 소   English Conversatio",2021-06-15 11:31:08.0
지능형모빌리티융합학과,2021년 2학기 삼성드림클래스 대학생 멘토 선발 안내,https://mobility.jnu.ac.kr/bbs/imob/69/58029/artclView.do,"2021년 2학기 삼성드림클래스 대학생 멘토 선발 안내삼성드림클래스는 사업 10년 차를 맞아 교육 환경 여건의 변화를 반영하여 중학생들에게 기존의 영어, 수학 기초학습뿐만 아니라, 학습 동기부여를 위한 진로 포부 형성과 4차 산업혁명 시대의 기본 소양인 미래 역량 함양을 지원하는 프로그램으로 확대 개편 운영합니다.이에, 중학생들의 롤모델로서 학습 멘토링을 지원할 우수한 인성, 역량과 봉사정신을 겸비한 대학생 멘토를 다음과 같이 선발한다 하오니 학생들의 많은 지원 바랍니다. 가. 지원자격: 국내 대학(원) 재학생      (2021",2021-06-10 10:00:14.0
지능형모빌리티융합학과,2021년 AI융합대학 외국어능력개발지원(응시료지원) 안내,https://mobility.jnu.ac.kr/bbs/imob/69/57944/artclView.do,"2021년 AI융합대학 외국어능력개발지원(응시료) 지원 안내우리 대학 학생의 자기개발능력 향상과 취업 기회 증대를 위해 『2021학년도 외국어능력개발비 지원』을 지원하오니 학생들의 많은 참여 바랍니다.   가. 목적: 외국어 성적 향상을 통한 취업응시 기회 확대   나. 지원 대상:1) AI융합대학 재학생(인공지능학부, 빅데이터융합학과, 지능형모빌리티융합학과)2) AI융합대학 주전공 2~4학년 재학생(2021년 재학생)   다. 지원기준다음 기준을 한 가지 이상 충족하는 자1) 토익 600점 이상 (기타 시험 자기계발기록부 영어공인",2021-06-03 13:47:56.0
지능형모빌리티융합학과,2021년 1학기 연구실 안전교육 이수 안내,https://mobility.jnu.ac.kr/bbs/imob/69/57769/artclView.do,"2021년 1학기 연구실 안전교육 이수 안내 과학기술분야 실험 실습, 연구개발활동에 참여하는 연구활동종사자는 연구실 안전 환경 조성에 관한 법률에 따라 안전교육을 반드시 이수하여야 합니다.이에, 우리 대학 연구활동종사자의 안전교육 매뉴얼을 안내하오니 반드시 안전교육을 이수하기 바랍니다. * 안전교육 대상자   (과학기술분야) 총 14,983명(이공계열 학과)*이수방법 - 사이버 안전교육[연구실안전관리시스템(http://safety.jnu.ac.kr), 모바일(msafety.jnu.ac.kr)] 이수 ※ 코로나19상황에 따라 신규",2021-05-25 11:26:51.0
지능형모빌리티융합학과,코로나19 위기가구 특별근로장학금 학생 신청 안내,https://mobility.jnu.ac.kr/bbs/imob/69/57387/artclView.do,코로나19 위기가구 특별근로장학금 학생 신청 안내코로나19로 학부모의 실직 폐업 등 경제적으로 어려움에 처한 대학생의 안정적인 학업여건 조성 등을 위해 특별근로장학금 학생 신청 일정을 다음과 같이 안내합니다.    가. 신청기간: '21. 4. 26.(월) 09:00 ~ 5. 7.(금) 18:00    나. 신청대상: 재학 중인 학생으로 아래의 두가지 요건 충족 학생 - 학부모의 실직 폐업 등 긴급 경제사정 곤란 대학생    코로나19 위기가구 특별근로장학생 지원 요건           ○ 경제곤란자 인정기준: 학부모의 실직 폐업,2021-05-03 14:28:32.0
지능형모빌리티융합학과,2021년 「전남대 전공 알림아리」 프로그램을 위한 전공 알리미 선발 안내,https://mobility.jnu.ac.kr/bbs/imob/69/55756/artclView.do,2021년 「전남대 전공 알림아리」 프로그램을 위한 전공 알리미 선발 안내전남대학교 입학본부에서는 진로설정을 고민하는 고교생들에게 관심학과에 대한 정보 제공 및 진로설계에 도움을 주는 「전남대 전공 알림아리」 프로그램을 운영하고 있습니다. 프로그램 운영을 위한 전공 알리미 선발을 아래와 같이 시행하니 많은 관심바랍니다.   1. 지원자격: 우리대학 1~3학년 재학생 및 휴학생 2. 신청기간: 2021. 3. 26.(금) ~ 4. 4.(일) 3. 신청방법: http://naver.me/GNyWhnhl (온라인신청: URL 접속 후 지,2021-04-02 14:21:57.0
지능형모빌리티융합학과,2021학년도 전남대학교 온라인 폭력예방교육 실시 안내,https://mobility.jnu.ac.kr/bbs/imob/69/55377/artclView.do,"2021학년도 전남대학교 온라인 폭력예방교육 실시 안내「고등교육법」 제2조 각호의 학교는 관련 법령에 따라 매년 폭력예방교육(성희롱 성매매 성폭력 가정폭력)을 연 1회 이상 실시하여야 하는 바,  이에 우리 대학에서는 온라인과 집합교육을 병행하여 실시하고자 하오니 각 기관에서는 전 구성원이 폭력예방교육을 이수 할 수 있도록 안내하여 주시기 바랍니다. 가. 교육기간: 2021. 3. 22.(월) ~ 12. 31.(금) 나. 교육대상: 전 구성원(전임 및 비전임교원, 조교, 직원 및 비정규직, 학생 등) 다. 온라인 교육 이수 방법 및",2021-03-23 09:31:53.0
지능형모빌리티융합학과,결강사유서 서식 안내,https://mobility.jnu.ac.kr/bbs/imob/69/55309/artclView.do,"결강사유서 또는 출석인정원 필요 시 첨부한 파일을 작성하여 학과 사무실에서 도장을 받아 담당교수님께 제출하기 바랍니다.(결강사유서(출석인정원) 제출시 증빙서류 필참)전남대학교 교학규정[시행 2021. 3. 4.] [전남대학교학교규정 제1808호, 2021. 3. 4., 일부개정.]  제40조(출석인정) #9312; 다음 각 호의 어느 하나에 해당하는 경우에는 출석한 것으로 본다.1. 총장 및 대학(원)장이 승인하는 공적 행사에 참가하는 경우(행사 기간)2. 교직과정에 의한 교육실습에 참가하는 경우(교육실습 기간)3. 병역법 등 관",2021-03-17 17:17:43.0
지능형모빌리티융합학과,2021학년도 하계 계절학기 개설교과목 수요조사 실시 안내,https://mobility.jnu.ac.kr/bbs/imob/69/55152/artclView.do,2021학년도 하계 계절학기 개설교과목 수요조사 실시 안내 우리 대학 학생을 대상으로 2021학년도 하계 계절학기 개설교과목에 대한 수요조사를 다음과 같이 실시합니다.가. 신청기간: '21. 3. 9.(화) ~ 3. 18.(목) 나. 신청대상: 계절학기 수강 희망 학생 다. 신청방법: 전남대학교 포털(http://portal.jnu.ac.kr) 로그인 교육지원 내 학사행정 수업 계절학기 계절수업 개설과목 수요조사 라. 기타: 2과목까지 수요조사 신청 가능   붙임  계절학기 개설교과목 수요조사 방법 안내 1부.  끝.,2021-03-09 13:42:03.0
지능형모빌리티융합학과,2021학년도 학생증(스마트카드) 대학별 배부 일정,https://mobility.jnu.ac.kr/bbs/imob/69/55145/artclView.do,"2021학년도 학생증(스마트카드) 대학별 배부일정   2021학년도 신(편)입생 학생증(스마트카드)를 다음과 같이 배부코자 하오니 일정을 참고하여 수령하기 바랍니다.1. 배부대상: 전남대포털에서 학생증 발급 신청을 완료한 신(편)입생, 대학원생2. 수령방법: 직접 방문 수령(신분증 지참)   배부일 및 시간 대학(원) 배부 장소   2021. 3. 22.(월) 10:00~16:00 간호대학, 의과대학, 수의과대학, 치의학전문대학원, 자율전공학부, 대학원 제1학생회관 1층 광주은행 앞 배부처   2021. 3. 23.(화) 10:00",2021-03-08 17:46:19.0
지능형모빌리티융합학과,2021학년도 1학기 휴학 신청기간 안내,https://mobility.jnu.ac.kr/bbs/imob/69/55144/artclView.do,2021학년도 1학기 휴학 신청 기간 안내※ 전남대 포털 접속 시 반드시 인터넷 internet explorer로 접속하시기 바랍니다.  - 모바일이나 크롬으로 접속할 경우 인터넷 호환성 문제로 오류 발생  - 군 휴학 신청 시 날짜 지정이 되지 않을 경우: 도구   호환성 보기 설정-jnu.ac.kr- 신청기간휴학 종류신청 기간대상자일반휴학(등록)2021. 2. 22.(월) ~ 4. 22.(목)  등록금 납부 후 휴학을 원하는 자일반휴학(미등록)2021. 2. 22.(월) ~ 2. 25.(목)  등록금 납부하지 않고 휴학을 원하는,2021-03-08 17:42:50.0
지능형모빌리티융합학과,2021학년도 1학기 이뭣고-교학상장 공모 안내,https://mobility.jnu.ac.kr/bbs/imob/69/55113/artclView.do,"2021학년도 1학기 이뭣고-교학상장 공모 안내기초교육원 교수학습지원센터에서는 2021학년도 1학기 신입생-교수 세미나: 이뭣고-교학상장 참여모둠을 공모하여 진행하오니 학생들의 많은 참여 바랍니다.가. 대상 - 지도교수: 전임교원 - 참여학생: 신입생나. 모둠구성(1모둠 기준): 교수1명, 신입생 4~5명다. 모임주제: 신입생의 자기이해, 대학생활, 전공 및 진로에 관한 이해를 돕는 내용라. 공모기간: 21. 3. 8.(월)~19일(금)마. 공보내용: 첨부파일 참고바. 신청방법: 온라인 신청[기초교육원 홈페이지 http://ile.",2021-03-05 11:12:26.0
지능형모빌리티융합학과,신입생을 위한 도서관 안내데스크 운영 안내,https://mobility.jnu.ac.kr/bbs/imob/69/54989/artclView.do,"신입생을 위한 도서관 안내데스크 운영 안내2021학년도 새 학기를 맞아 우리 학교 신입생의 도서관 이용 편의를 위한 도서관 안내 데스크를 운영하오니  학생들이 적극 이용할 수 있길 바랍니다. 가. 기간: 2021. 3. 2.(화) ~ 3. 12(금)/토요일 제외　나. 시간: 10:00~12:00, 13:30~17:30 다. 장소: 중앙도서관 2층 로비(대출반납실 앞) 라. 내용 - 도서관 시설 및 서비스 안내 - 자료검색방법 및 학술정보교육 안내 - 도서관 퀴즈행사 등 마. 문의: 학술정보운영과 정보운영팀(☎530-3561)   붙",2021-02-25 17:25:34.0
지능형모빌리티융합학과,지능형모빌리티융합학과 오리엔테이션 안내,https://mobility.jnu.ac.kr/bbs/imob/69/54897/artclView.do,지능형모빌리티융합학과 오리엔테이션 안내  대학생활 및 수강신청이 원활하게 진행될 수 있도록 지능형모빌리티융합학과 오리엔테이션 자료를 참고하기 바랍니다. (신입생 메일 기 발송 자료/각 기관 소개자료는 우편발송 별도)오리엔테이션 일정 안내합니다.- 일시: 2021. 2. 19.(금) 14:00~- 방법:  Youtube 및 zoom을 활용한 실시간 운영※ 지능형모빌리티융합학과 오리엔테이션은 1부와 2부로 나누어 진행합니다.1부: Youtube 실시간 스트리밍 진행 (14:00~)2부: zoom을 이용한 실시간 진행 (1부 종료 후 1,2021-02-19 10:10:44.0
지능형모빌리티융합학과,2021학년도 신(편)입생 학생증(스마트카드) 발급 신청 안내,https://mobility.jnu.ac.kr/bbs/imob/69/54883/artclView.do,"2021학년도 신(편)입생 학생증(스마트카드) 발급 신청 안내  1. 신청대상: 2021학년도 신입생(학부, 편입, 대학원) 2. 신청기간: 2021. 3. 2.(화) ~ 2020. 3. 5.(금) 3. 신청방법가. 전남대포털(http://portal.jnu.ac.kr) 로그인   서비스데스크   스마트카드   발급신청나. 기본정보 확인, 증명사진(3x4cm)을 JPG 파일로 등록   신청버튼 클릭(기본정보에 입학원서 사진으로 업로드 되어 있음. 변경 희망 학생만 새로운 사진 등록)다. 광주은행 사이트로 이동하여 개인정보 수집 이",2021-02-18 11:35:21.0
지능형모빌리티융합학과,사전 오리엔테이션 자료 안내,https://mobility.jnu.ac.kr/bbs/imob/69/54737/artclView.do,지능형모빌리티융합학과 사전 오리엔테이션 자료 안내  대학생활 및 수강신청이 원활하게 진행될 수 있도록 지능형모빌리티융합학과 사전 오리엔테이션 자료를 참고하기 바랍니다. (신입생 메일 기 발송 자료/각 기관 소개자료는 우편발송 별도)오리엔테이션 일정 안내합니다.- 일시: 2021. 2. 19.(금) 14:00~- 방법:  Youtube 및 zoom을 활용한 실시간 운영- 기타: Youtube 및 zoom 계정 안내는 19일(금)에 홈페이지 업로드 및 sms 안내기타 문의사항은 062-530-4205번으로 문의하여 주시기 바랍니다.감사,2021-02-09 13:41:26.0
지능형모빌리티융합학과,(21학년도 1학기 기준) 교양 교육과정 편성 현황 안내,https://mobility.jnu.ac.kr/bbs/imob/69/54735/artclView.do,"[(21학년도 1학기 기준) 교양 교육과정 편성 현황 안내]'21학년도 1학기 기준 교양 교육과정 편성 현황(기존 교양 교육과정 비교 및 교과목별 교양 이수 영역 지정)을 알려드리니 교양교과목 수강에 참고하시기 바랍니다.* 역량교양(3개영역) 영역 당 3학점 의무 이수* 균형교양 '표현과소통'에서 3학점, '진로와창업'에서 2학점 이수* 인문학 관련 교양과목 8학점 이수 - 인문학 관련 교양교과목 인정 영역: 역량교양 '창의', '감성', '공동체', '균형교양', '인간과사회', '표현과소통'* 계열별 의무 이수 학점 - 이공계열",2021-02-09 11:06:56.0
